"Payment_Behaviour","Outstanding_Debt","Amount_invested_monthly","Num_of_Delayed_Payment","Interest_Rate","Total_EMI_per_month","Payment_of_Min_Amount","Monthly_Balance","Num_Bank_Accounts","Num_Credit_Inquiries","Annual_Income","Num_of_Loan","Num_Credit_Card","Changed_Credit_Limit","Age","Monthly_Inhand_Salary","Credit_Utilization_Ratio","Credit_Score","Credit_History_Age","Delay_from_due_date"
"Low_spent_Small_value_payments",2008.06,75.5324827796737,14,5,76.2124740083201,"Yes",288.032709878673,3,5,19065.32,5,6,7.81,40,1497.77666666667,39.4892522332813,"Standard",204,27
"Low_spent_Small_value_payments",2008.06,83.0409639692235,15,5,76.2124740083201,"NM",260.524228689123,3,5,19065.32,5,6,7.81,40,1497.77666666667,35.5867002152167,"Standard",206,23
"Low_spent_Small_value_payments",195.38,43.2662430770333,14,14,30.4477769359641,"Yes",397.965563320336,3,0,24585.55,2,4,11.35,46,2316.79583333333,30.6340446267301,"Standard",321,9
"Low_spent_Small_value_payments",195.38,139.045984295511,14,14,30.4477769359641,"Yes",352.185822101858,3,0,24585.55,2,4,11.35,46,2316.79583333333,35.078765907659,"Standard",322,9
"Low_spent_Small_value_payments",195.38,58.8193133823918,14,14,30.4477769359641,"Yes",392.412493014977,3,0,24585.55,2,4,11.35,46,2316.79583333333,37.7327457136348,"Standard",322,9
"Low_spent_Small_value_payments",195.38,50.4683960100029,13,14,30.4477769359641,"Yes",390.763410387366,3,0,24585.55,2,4,11.35,46,2316.79583333333,37.75461206929,"Standard",324,9
"Low_spent_Small_value_payments",195.38,50.9597927765335,14,14,30.4477769359641,"Yes",410.272013620836,3,0,24585.55,2,4,11.35,46,2316.79583333333,27.4565479654743,"Standard",325,9
"Low_spent_Small_value_payments",195.38,109.386129982469,14,14,30.4477769359641,"Yes",381.8456764149,3,0,24585.55,2,4,11.35,46,2316.79583333333,35.7593548016953,"Standard",326,10
"Low_spent_Small_value_payments",195.38,195.585611949847,14,14,30.4477769359641,"Yes",295.646194447522,3,0,24585.55,2,4,11.35,46,2316.79583333333,38.4815178356233,"Standard",327,9
"Low_spent_Small_value_payments",195.38,66.0768830737943,14,14,30.4477769359641,"Yes",405.154923323575,3,1,24585.55,2,4,11.35,46,2316.79583333333,31.1511607159371,"Standard",328,9
"Low_spent_Small_value_payments",1403.17,75.209452285136,12,14,51.5479241567421,"Yes",265.957040224789,7,5,15013.73,6,4,8.22,27,1127.14416666667,31.7966896062605,"Standard",141,23
"Low_spent_Small_value_payments",1403.17,138.008741280443,7,14,51.5479241567421,"Yes",213.157751229482,7,5,15013.73,6,4,8.22,27,1127.14416666667,26.9483472003688,"Standard",141,18
"Low_spent_Small_value_payments",1403.17,38.9880358724792,9,14,51.5479241567421,"NM",312.178456637445,7,5,15013.73,6,4,8.22,27,1127.14416666667,25.5502932273145,"Standard",143,20
"Low_spent_Small_value_payments",1403.17,129.527133292831,9,14,51.5479241567421,"Yes",221.639359217094,7,5,15013.73,6,4,8.22,27,1127.14416666667,27.4262795637952,"Standard",144,23
"Low_spent_Small_value_payments",1403.17,151.225327002663,12,14,51.5479241567421,"Yes",199.941165507262,7,5,15013.73,6,4,8.22,27,1127.14416666667,32.676431486715,"Standard",145,23
"Low_spent_Small_value_payments",1403.17,102.368292788983,7,14,51.5479241567421,"Yes",279.487533911224,7,5,15013.73,6,4,8.22,27,1127.14416666667,36.2851821193996,"Standard",146,23
"Low_spent_Small_value_payments",1403.17,39.564975208801,9,14,51.5479241567421,"Yes",301.601517301124,7,5,15013.73,6,4,8.22,27,1127.14416666667,31.0927156564106,"Standard",146,19
"Low_spent_Small_value_payments",1403.17,102.368292788983,9,14,51.5479241567421,"Yes",273.676752398705,7,5,15013.73,6,4,8.22,27,1127.14416666667,34.9796233145022,"Standard",148,23
"High_spent_Medium_value_payments",385.8,1069.3899099172,12,20,239.767329274266,"Yes",40.1984274751969,4,0,126006.68,3,3,7.28,44,10693.5566666667,22.9897221640274,"Standard",311,13
"High_spent_Medium_value_payments",385.8,718.675357691981,11,20,239.767329274266,"Yes",370.91297970042,4,0,126006.68,3,3,7.28,44,10693.5566666667,29.5409470150239,"Standard",312,11
"High_spent_Medium_value_payments",385.8,264.10686778799,12,20,239.767329274266,"Yes",835.481469604411,4,0,126006.68,3,3,7.28,44,10693.5566666667,30.6874131124665,"Standard",313,16
"High_spent_Medium_value_payments",385.8,1082.82073087414,12,20,239.767329274266,"Yes",26.7676065182582,4,0,126006.68,3,3,7.28,44,10693.5566666667,28.6715526710028,"Standard",314,9
"High_spent_Medium_value_payments",385.8,408.295369850002,12,20,239.767329274266,"Yes",671.292967542399,4,0,126006.68,3,3,7.28,44,10693.5566666667,34.8671999369095,"Standard",315,8
"High_spent_Medium_value_payments",385.8,248.700580762831,12,20,239.767329274266,"Yes",830.88775662957,4,0,126006.68,3,3,7.28,44,10693.5566666667,27.8954304825939,"Standard",316,13
"High_spent_Medium_value_payments",385.8,547.726691283395,11,20,239.767329274266,"Yes",551.861646109006,4,0,126006.68,3,3,7.28,44,10693.5566666667,38.5347243390483,"Standard",317,13
"High_spent_Medium_value_payments",385.8,212.270132932984,13,20,239.767329274266,"Yes",857.318204459417,4,0,126006.68,3,3,7.28,44,10693.5566666667,39.9052224150201,"Standard",318,13
"Low_spent_Small_value_payments",605.34,857.763222373238,13,16,74.1586635323227,"Yes",222.455780761106,3,4,102885.32,1,5,10.31,49,8643.77666666667,22.3936794206414,"Standard",346,11
"Low_spent_Small_value_payments",605.34,142.065800792736,13,16,74.1586635323227,"Yes",898.153202341608,3,4,102885.32,1,5,10.31,49,8643.77666666667,30.8382555119849,"Standard",347,14
"Low_spent_Small_value_payments",605.34,298.143960845906,13,16,74.1586635323227,"Yes",742.075042288438,3,4,102885.32,1,5,10.31,49,8643.77666666667,28.4069605200229,"Standard",348,13
"Low_spent_Small_value_payments",605.34,547.831533167993,13,16,74.1586635323227,"Yes",532.387469966351,3,4,102885.32,1,5,10.31,49,8643.77666666667,35.6118529676503,"Standard",349,14
"Low_spent_Small_value_payments",605.34,495.631026445899,13,16,74.1586635323227,"Yes",584.587976688445,3,4,102885.32,1,5,10.31,49,8643.77666666667,27.6569998897423,"Standard",349,14
"Low_spent_Small_value_payments",605.34,215.634457739713,13,16,74.1586635323227,"Yes",814.584545394631,3,4,102885.32,1,5,10.31,49,8643.77666666667,37.2639325191632,"Standard",349,14
"Low_spent_Small_value_payments",605.34,152.262608245876,13,16,74.1586635323227,"Yes",877.956394888468,3,4,102885.32,1,5,10.31,49,8643.77666666667,42.0691350161905,"Standard",352,14
"Low_spent_Small_value_payments",605.34,79.7468643703699,14,16,74.1586635323227,"Yes",950.472138763974,3,4,102885.32,1,5,10.31,49,8643.77666666667,31.4180997917452,"Standard",353,14
"Low_spent_Small_value_payments",512.38,270.239771835511,9,10,66.6764133130149,"No",237.783898184807,6,1,34212.01,3,5,8.12,38,2847.00083333333,29.7463466252746,"Standard",335,21
"Low_spent_Small_value_payments",512.38,380.923333673459,9,10,66.6764133130149,"No",127.100336346859,6,1,34212.01,3,5,8.12,38,2847.00083333333,28.4429625089776,"Standard",335,18
"Low_spent_Small_value_payments",512.38,205.395798755559,9,10,66.6764133130149,"No",292.62787126476,6,1,34212.01,3,5,8.12,38,2847.00083333333,37.570551713989,"Standard",337,18
"Low_spent_Small_value_payments",512.38,150.706802570327,9,10,66.6764133130149,"No",327.316867449992,6,1,34212.01,3,5,8.12,38,2847.00083333333,31.8520389652349,"Standard",338,18
"Low_spent_Small_value_payments",512.38,26.2700848043659,10,10,66.6764133130149,"No",431.753585215953,6,1,34212.01,3,5,8.12,38,2847.00083333333,32.6445779512238,"Standard",339,16
"Low_spent_Small_value_payments",512.38,236.875513351033,9,10,66.6764133130149,"No",261.148156669285,6,1,34212.01,3,5,8.12,38,2847.00083333333,28.4316742925876,"Standard",339,18
"Low_spent_Small_value_payments",512.38,147.245123905247,9,10,66.6764133130149,"No",340.778546115072,6,1,34212.01,3,5,8.12,38,2847.00083333333,32.2008029858655,"Poor",339,18
"Low_spent_Small_value_payments",512.38,116.926934064593,9,10,66.6764133130149,"No",391.096735955726,6,1,34212.01,3,5,8.12,38,2847.00083333333,27.0282330424617,"Poor",342,18
"High_spent_Medium_value_payments",140.26,354.215558051048,20,20,301.560868245575,"No",595.316573703377,8,1,118487.16,4,4,9.76,26,9810.93,33.6671819756984,"Standard",376,17
"High_spent_Medium_value_payments",140.26,361.427188798406,20,20,301.560868245575,"No",598.104942956019,8,1,118487.16,4,4,9.76,26,9810.93,36.9090655902014,"Standard",377,15
"High_spent_Medium_value_payments",140.26,360.320999975852,22,20,301.560868245575,"No",745.518594447889,8,1,118487.16,4,4,9.76,26,9810.93,42.1992509320884,"Standard",378,15
"High_spent_Medium_value_payments",140.26,359.214811153299,20,20,301.560868245575,"No",580.317320601127,8,1,118487.16,4,4,9.76,26,9810.93,36.7234739305163,"Standard",379,15
"High_spent_Medium_value_payments",140.26,360.320999975852,20,20,301.560868245575,"No",508.653257212613,8,1,118487.16,4,4,9.76,26,9810.93,30.1391875957208,"Standard",380,15
"High_spent_Medium_value_payments",140.26,683.348429910471,20,20,301.560868245575,"No",276.183701843955,8,1,118487.16,4,4,9.76,26,9810.93,35.4859908117546,"Standard",381,15
"High_spent_Medium_value_payments",140.26,170.984200896047,21,20,301.560868245575,"No",758.547930858378,8,1,118487.16,4,4,9.76,26,9810.93,35.4694485037957,"Standard",382,15
"High_spent_Medium_value_payments",140.26,386.413228702787,17,20,301.560868245575,"No",543.118903051638,8,1,118487.16,4,4,9.76,26,9810.93,31.4730251712072,"Standard",383,11
"High_spent_Large_value_payments",3962.08,144.960348603974,24,20,339.031032283133,"Yes",411.062952446226,7,6,77418.52,7,9,20.05,26,6450.54333333333,38.2349590719142,"Poor",136,38
"High_spent_Large_value_payments",3962.08,212.397764637519,24,20,339.031032283133,"Yes",373.625536412681,7,6,77418.52,7,9,20.05,26,6450.54333333333,34.7616517520483,"Poor",137,38
"High_spent_Large_value_payments",3962.08,398.466650554938,18,20,339.031032283133,"Yes",177.556650495262,7,6,77418.52,7,9,20.05,26,6450.54333333333,31.3263267790525,"Poor",138,34
"High_spent_Large_value_payments",3962.08,260.778140777826,21,20,339.031032283133,"Yes",325.245160272374,7,6,77418.52,7,9,20.05,26,6450.54333333333,29.6600032141357,"Poor",139,38
"High_spent_Large_value_payments",3962.08,135.739845657683,24,20,339.031032283133,"NM",410.283455392517,7,6,77418.52,7,9,20.05,26,6450.54333333333,34.9494044033051,"Poor",140,38
"High_spent_Large_value_payments",3962.08,78.0312058323695,21,20,339.031032283133,"Yes",467.992095217831,7,6,77418.52,7,9,20.05,26,6450.54333333333,23.1109985067465,"Poor",141,38
"High_spent_Large_value_payments",3962.08,141.093037314912,18,20,339.031032283133,"Yes",404.930263735288,7,9,77418.52,7,9,20.05,26,6450.54333333333,28.2468765504473,"Poor",142,38
"High_spent_Large_value_payments",3962.08,180.422043148598,23,20,339.031032283133,"Yes",405.601257901602,7,9,77418.52,7,9,20.05,26,6450.54333333333,23.4121488909835,"Poor",143,38
"High_spent_Small_value_payments",784.35,22.7333486404582,14,6,13.8863054312017,"No",398.540679261674,3,2,24199.24,1,7,0.67,46,1951.60333333333,36.6870862603973,"Good",253,26
"High_spent_Small_value_payments",784.35,36.2588398547677,14,6,13.8863054312017,"No",405.015188047364,3,2,24199.24,1,7,0.67,46,1951.60333333333,34.0048751522698,"Good",254,26
"High_spent_Small_value_payments",784.35,57.5445603351984,17,6,13.8863054312017,"No",373.729467566933,3,2,24199.24,1,7,0.67,46,1951.60333333333,32.6842399214871,"Good",254,26
"High_spent_Small_value_payments",784.35,89.2423419688662,14,6,13.8863054312017,"No",352.031685933266,3,2,24199.24,1,7,0.67,46,1951.60333333333,29.9128427003855,"Good",256,26
"High_spent_Small_value_payments",784.35,48.2054253326088,12,6,13.8863054312017,"No",392.500425316601,3,2,24199.24,1,7,0.67,46,1951.60333333333,34.7665402526091,"Good",257,28
"High_spent_Small_value_payments",784.35,42.2534408027709,14,6,13.8863054312017,"No",379.020587099361,3,2,24199.24,1,7,0.67,46,1951.60333333333,29.9128581599931,"Good",258,26
"High_spent_Small_value_payments",784.35,255.026324307221,14,6,13.8863054312017,"No",216.24770359491,3,4,24199.24,1,7,0.67,46,1951.60333333333,34.8913464416303,"Good",258,27
"High_spent_Small_value_payments",784.35,48.2054253326088,14,6,13.8863054312017,"No",393.068602569523,3,4,24199.24,1,7,0.67,46,1951.60333333333,38.0367070940983,"Good",260,29
"Low_spent_Small_value_payments",1496.38,185.960364197075,2,7,0,"No",366.167052469592,4,0,28587.29,0,1,1.22,47,2621.27416666667,32.1173776686805,"Good",290,0
"Low_spent_Small_value_payments",1496.38,129.737133991601,2,7,0,"No",422.390282675066,4,0,28587.29,0,1,1.22,47,2621.27416666667,27.7520903816405,"Good",291,0
"Low_spent_Small_value_payments",1496.38,135.70928055342,4,7,0,"No",416.418136113246,4,0,28587.29,0,1,1.22,47,2621.27416666667,30.0147896625144,"Good",292,0
"Low_spent_Small_value_payments",1496.38,88.7430647936844,2,7,0,"NM",463.384351872982,4,0,28587.29,0,1,1.22,47,2621.27416666667,34.2612593386229,"Good",293,0
"Low_spent_Small_value_payments",1496.38,210.624380077763,2,7,0,"No",321.503036588903,4,1,28587.29,0,1,1.22,47,2621.27416666667,36.6587065172791,"Good",294,4
"Low_spent_Small_value_payments",1496.38,84.6621536668109,2,7,0,"No",447.465262999856,4,1,28587.29,0,1,1.22,47,2621.27416666667,28.7148131490936,"Good",295,0
"Low_spent_Small_value_payments",1496.38,94.1462884268006,2,7,0,"No",417.981128239866,4,1,28587.29,0,1,1.22,47,2621.27416666667,27.8325880516788,"Good",296,0
"Low_spent_Small_value_payments",1496.38,123.202563148717,2,7,0,"No",408.92485351795,4,1,28587.29,0,1,1.22,47,2621.27416666667,28.1061188225715,"Good",297,0
"Low_spent_Small_value_payments",1054.86,25.8564145474558,16,15,21.4259720843139,"Yes",345.368571701564,3,2,16578.115,2,5,13.29,32,1426.50958333333,34.1222374632653,"Standard",273,10
"Low_spent_Small_value_payments",1054.86,58.1767993186037,13,15,21.4259720843139,"Yes",353.048186930416,3,2,16578.115,2,5,13.29,32,1426.50958333333,35.6773578467373,"Standard",274,10
"Low_spent_Small_value_payments",1054.86,28.2913322577247,13,15,21.4259720843139,"Yes",342.933653991295,3,2,16578.115,2,5,13.29,32,1426.50958333333,35.7313451926032,"Standard",275,10
"Low_spent_Small_value_payments",1054.86,54.1467413205463,13,15,21.4259720843139,"Yes",327.078244928473,3,2,16578.115,2,5,13.29,32,1426.50958333333,38.4992398294525,"Standard",276,9
"Low_spent_Small_value_payments",1054.86,120.490763201807,13,15,21.4259720843139,"NM",290.734223047213,3,7,16578.115,2,5,13.29,32,1426.50958333333,23.6956534966884,"Standard",277,10
"Low_spent_Small_value_payments",1054.86,53.9121294591646,12,15,21.4259720843139,"Yes",347.312856789855,3,7,16578.115,2,5,13.29,32,1426.50958333333,29.0488046812118,"Standard",278,10
"Low_spent_Small_value_payments",1054.86,160.054057289336,12,15,21.4259720843139,"Yes",251.170928959683,3,7,16578.115,2,5,13.29,32,1426.50958333333,37.8850859857044,"Standard",279,10
"Low_spent_Small_value_payments",1054.86,54.1467413205463,13,15,21.4259720843139,"Yes",323.854359119269,3,7,16578.115,2,5,13.29,32,1426.50958333333,33.1947050577513,"Standard",280,10
"High_spent_Large_value_payments",4167.43,142.361498975407,17,20,309.575402099585,"Yes",420.824765591675,6,8,74647.4,6,5,26.16,20,6327.61666666667,26.0383525995669,"Standard",159,52
"High_spent_Large_value_payments",4167.43,59.4567900037683,14,20,309.575402099585,"Yes",503.729474563313,6,8,74647.4,6,5,26.16,20,6327.61666666667,32.8428915131756,"Standard",160,52
"High_spent_Large_value_payments",4167.43,161.571233128325,17,20,309.575402099585,"Yes",401.615031438757,6,8,74647.4,6,5,26.16,20,6327.61666666667,31.6597584306185,"Standard",160,52
"High_spent_Large_value_payments",4167.43,141.271237161932,17,20,309.575402099585,"NM",441.915027405149,6,8,74647.4,6,5,26.16,20,6327.61666666667,35.7155729186619,"Standard",160,52
"High_spent_Large_value_payments",4167.43,553.852699487021,17,20,309.575402099585,"Yes",49.3335650800603,6,8,74647.4,6,5,26.16,20,6327.61666666667,31.6808560119519,"Standard",163,52
"High_spent_Large_value_payments",4167.43,158.317310089581,17,20,309.575402099585,"Yes",404.868954477501,6,8,74647.4,6,5,26.16,20,6327.61666666667,38.3422538118739,"Standard",164,49
"High_spent_Large_value_payments",4167.43,93.9618318571968,20,20,309.575402099585,"Yes",469.224432709884,6,13,74647.4,6,5,26.16,20,6327.61666666667,32.4313035832614,"Standard",165,52
"High_spent_Large_value_payments",4167.43,130.468243287574,17,20,309.575402099585,"NM",432.718021279508,6,13,74647.4,6,5,26.16,20,6327.61666666667,34.9363246840156,"Standard",166,52
"Low_spent_Small_value_payments",1374.23,339.178164750464,4,11,78.0931067360861,"No",186.045895180117,0,0,34766.06,3,1,5.71,43,3133.17166666667,32.0262087044038,"Good",190,6
"Low_spent_Small_value_payments",1374.23,161.064577860508,5,11,78.0931067360861,"No",376.236646352453,0,0,34766.06,3,1,5.71,43,3133.17166666667,28.6600702158889,"Good",191,4
"Low_spent_Small_value_payments",1374.23,182.615551897431,6,11,78.0931067360861,"No",342.608508033149,0,0,34766.06,3,1,5.71,43,3133.17166666667,35.5614210566747,"Good",192,4
"Low_spent_Small_value_payments",1374.23,139.513603823585,4,11,78.0931067360861,"No",355.710456106995,0,0,34766.06,3,1,5.71,43,3133.17166666667,33.2957666165241,"Good",193,4
"Low_spent_Small_value_payments",1374.23,59.7585862727848,4,11,78.0931067360861,"No",425.465473657796,0,0,34766.06,3,1,5.71,43,3133.17166666667,26.7733652368293,"Good",194,4
"Low_spent_Small_value_payments",1374.23,72.8994954085146,4,11,78.0931067360861,"NM",422.324564522066,0,0,34766.06,3,1,5.71,43,3133.17166666667,32.7441142252795,"Good",195,4
"Low_spent_Small_value_payments",1374.23,277.367935256679,4,11,78.0931067360861,"NM",227.856124673902,0,0,34766.06,3,1,5.71,43,3133.17166666667,36.6104778418622,"Standard",196,4
"Low_spent_Small_value_payments",1374.23,161.064577860508,7,11,78.0931067360861,"No",324.163795801386,0,0,34766.06,3,1,5.71,43,3133.17166666667,22.8503683797591,"Good",196,4
"Low_spent_Small_value_payments",775.22,136.213708362192,13,9,0,"Yes",302.924916637808,4,6,16852.635,0,6,19.68,22,1691.38625,34.0559081313986,"Standard",348,29
"Low_spent_Small_value_payments",775.22,69.0434058886657,13,9,0,"Yes",380.095219111334,4,6,16852.635,0,6,19.68,22,1691.38625,39.5048710397965,"Standard",348,27
"Low_spent_Small_value_payments",775.22,114.623050657397,13,9,0,"NM",344.515574342604,4,6,16852.635,0,6,19.68,22,1691.38625,32.7874582112336,"Standard",349,27
"Low_spent_Small_value_payments",775.22,26.8701924011711,13,9,0,"Yes",382.268432598829,4,8,16852.635,0,6,19.68,22,1691.38625,28.0196546866367,"Good",350,31
"Low_spent_Small_value_payments",775.22,39.6097662350654,13,9,0,"Yes",369.528858764935,4,8,16852.635,0,6,19.68,22,1691.38625,26.5329025353284,"Standard",350,29
"Low_spent_Small_value_payments",775.22,61.1265106044653,16,9,0,"Yes",398.012114395535,4,8,16852.635,0,6,19.68,22,1691.38625,27.9608059062641,"Good",352,27
"Low_spent_Small_value_payments",775.22,186.200645635083,13,9,0,"Yes",272.937979364917,4,8,16852.635,0,6,19.68,22,1691.38625,22.3894455833412,"Standard",353,27
"Low_spent_Small_value_payments",775.22,53.9158223823217,13,9,0,"Yes",385.222802617678,4,8,16852.635,0,6,19.68,22,1691.38625,30.0804153392362,"Good",354,27
"Low_spent_Small_value_payments",2362.68,186.698526432131,20,27,158.60792715213,"Yes",233.777713082406,7,9,33502.1,6,9,7.06,20,2890.84166666667,33.8424112755523,"Poor",216,57
"Low_spent_Small_value_payments",2362.68,191.277112082451,20,27,158.60792715213,"Yes",229.199127432086,7,9,33502.1,6,9,7.06,20,2890.84166666667,32.8023390831325,"Standard",216,57
"Low_spent_Small_value_payments",2362.68,335.337722983707,19,27,158.60792715213,"Yes",85.1385165308295,7,9,33502.1,6,9,7.06,20,2890.84166666667,33.1910084267089,"Poor",217,57
"Low_spent_Small_value_payments",2362.68,72.569207240616,20,27,158.60792715213,"Yes",307.907032273921,7,9,33502.1,6,9,7.06,20,2890.84166666667,32.9811676087985,"Poor",218,57
"Low_spent_Small_value_payments",2362.68,123.568054882638,20,27,158.60792715213,"Yes",296.908184631899,7,9,33502.1,6,9,7.06,20,2890.84166666667,24.1877612361262,"Poor",219,57
"Low_spent_Small_value_payments",2362.68,45.4851424212858,22,27,158.60792715213,"Yes",334.991097093251,7,12,33502.1,6,9,7.06,20,2890.84166666667,32.8268872555744,"Poor",220,57
"Low_spent_Small_value_payments",2362.68,73.519522122061,18,27,158.60792715213,"NM",306.956717392476,7,12,33502.1,6,9,7.06,20,2890.84166666667,28.6257000117745,"Poor",221,57
"Low_spent_Small_value_payments",2362.68,184.548187266124,20,27,158.60792715213,"Yes",215.928052248413,7,12,33502.1,6,9,7.06,20,2890.84166666667,22.1835792598781,"Poor",222,57
"Low_spent_Medium_value_payments",1295.18,254.869960114827,9,2,130.850857764822,"No",643.866932120351,2,2,91690.53,2,6,4.95,27,7795.8775,27.3539785292981,"Standard",371,6
"Low_spent_Medium_value_payments",1295.18,156.051065692098,8,2,130.850857764822,"No",732.685826543081,2,2,91690.53,2,6,4.95,27,7795.8775,38.0152933396595,"Good",372,6
"Low_spent_Medium_value_payments",1295.18,217.394725118311,8,2,130.850857764822,"No",711.342167116868,2,4,91690.53,2,6,4.95,27,7795.8775,35.3626841562566,"Good",373,6
"Low_spent_Medium_value_payments",1295.18,545.478027653361,8,2,130.850857764822,"NM",383.258864581817,2,4,91690.53,2,6,4.95,27,7795.8775,26.1982023166694,"Good",374,6
"Low_spent_Medium_value_payments",1295.18,371.425809678931,8,2,130.850857764822,"No",557.311082556248,2,4,91690.53,2,6,4.95,27,7795.8775,38.6643176600882,"Good",374,6
"Low_spent_Medium_value_payments",1295.18,289.447786637329,8,2,130.850857764822,"No",609.289105597849,2,4,91690.53,2,6,4.95,27,7795.8775,37.694254104068,"Standard",376,6
"Low_spent_Medium_value_payments",1295.18,229.86924995453,8,2,130.850857764822,"No",698.867642280649,2,4,91690.53,2,6,4.95,27,7795.8775,41.8409020505584,"Good",377,6
"Low_spent_Medium_value_payments",1295.18,653.423334185099,8,2,130.850857764822,"No",275.313558050079,2,4,91690.53,2,6,4.95,27,7795.8775,26.4487805517104,"Good",378,6
"Low_spent_Large_value_payments",1672.68,43.8399121220279,21,24,154.393358263366,"Yes",301.354562947939,8,8,30502.54,7,7,18.23,37,2595.87833333333,37.2510005221654,"Poor",173,26
"Low_spent_Large_value_payments",1672.68,168.020487546991,20,24,154.393358263366,"Yes",207.173987522976,8,8,30502.54,7,7,18.23,37,2595.87833333333,34.8731230278536,"Poor",174,28
"Low_spent_Large_value_payments",1672.68,216.179630115501,20,24,154.393358263366,"Yes",179.014844954466,8,8,30502.54,7,7,18.23,37,2595.87833333333,27.9710760501145,"Poor",175,25
"Low_spent_Large_value_payments",1672.68,168.020487546991,20,24,154.393358263366,"Yes",161.93356350626,8,8,30502.54,7,7,18.23,37,2595.87833333333,32.0878067984621,"Standard",176,25
"Low_spent_Large_value_payments",1672.68,106.582445380945,20,24,154.393358263366,"Yes",248.612029689022,8,8,30502.54,7,7,18.23,37,2595.87833333333,37.5092287666922,"Poor",177,25
"Low_spent_Large_value_payments",1672.68,20.9972370257462,17,24,154.393358263366,"Yes",324.197238044221,8,8,30502.54,7,7,18.23,37,2595.87833333333,34.6296631177544,"Poor",178,25
"Low_spent_Large_value_payments",1672.68,199.586285291687,20,24,154.393358263366,"Yes",175.60818977828,8,8,30502.54,7,7,18.23,37,2595.87833333333,32.2908024597926,"Poor",179,25
"Low_spent_Large_value_payments",1672.68,215.382797039876,20,24,154.393358263366,"Yes",179.811678030091,8,8,30502.54,7,7,18.23,37,2595.87833333333,37.6110121437071,"Poor",180,25
"Low_spent_Large_value_payments",180.94,128.353449396405,8,15,17.9758509897903,"Yes",369.542449613804,3,8,30272.61,1,3,8.83,20,2258.7175,35.6272689315905,"Standard",190,30
"Low_spent_Large_value_payments",180.94,156.735188575774,8,15,17.9758509897903,"Yes",311.160710434436,3,8,30272.61,1,3,8.83,20,2258.7175,36.3672305683277,"Standard",191,30
"Low_spent_Large_value_payments",180.94,145.723242383722,6,15,17.9758509897903,"Yes",332.172656626488,3,8,30272.61,1,3,8.83,20,2258.7175,24.9242215558158,"Standard",192,30
"Low_spent_Large_value_payments",180.94,128.641077619511,8,15,17.9758509897903,"NM",349.254821390699,3,9,30272.61,1,3,8.83,20,2258.7175,38.1374293440187,"Standard",193,30
"Low_spent_Large_value_payments",180.94,124.734135895144,8,15,17.9758509897903,"Yes",353.161763115066,3,9,30272.61,1,3,8.83,20,2258.7175,26.1575135289869,"Standard",194,30
"Low_spent_Large_value_payments",180.94,162.789710380043,8,15,17.9758509897903,"Yes",335.106188630167,3,9,30272.61,1,3,8.83,20,2258.7175,31.7876641389637,"Standard",195,30
"Low_spent_Large_value_payments",180.94,80.7613689931829,8,15,17.9758509897903,"NM",407.134530017027,3,9,30272.61,1,3,8.83,20,2258.7175,34.8188045793584,"Standard",196,30
"Low_spent_Large_value_payments",180.94,110.215458845205,8,15,17.9758509897903,"Yes",387.680440165005,3,9,30272.61,1,3,8.83,20,2258.7175,27.0466686289892,"Standard",197,30
"High_spent_Medium_value_payments",203.03,217.693063319997,20,6,107.937241295734,"No",463.431528717602,8,0,59971.42,3,5,0.52,31,5190.61833333333,39.5806695498302,"Standard",242,11
"High_spent_Medium_value_payments",203.03,398.184495078082,20,6,107.937241295734,"No",302.940096959518,8,0,59971.42,3,5,0.52,31,5190.61833333333,32.6082942493383,"Standard",243,11
"High_spent_Medium_value_payments",203.03,108.960247711402,20,6,107.937241295734,"NM",542.164344326198,8,0,59971.42,3,5,0.52,31,5190.61833333333,27.438649559816,"Standard",244,11
"High_spent_Medium_value_payments",203.03,81.9314345540105,18,6,107.937241295734,"No",579.193157483589,8,0,59971.42,3,5,0.52,31,5190.61833333333,36.6150940083603,"Standard",245,11
"High_spent_Medium_value_payments",203.03,171.76782901713,18,6,107.937241295734,"No",499.356763020469,8,4,59971.42,3,5,0.52,31,5190.61833333333,30.3710636884962,"Standard",246,12
"High_spent_Medium_value_payments",203.03,63.4313914679759,20,6,107.937241295734,"No",597.693200569623,8,4,59971.42,3,5,0.52,31,5190.61833333333,37.9760146800743,"Standard",247,11
"High_spent_Medium_value_payments",203.03,123.097947927212,20,6,107.937241295734,"No",538.026644110387,8,4,59971.42,3,5,0.52,31,5190.61833333333,36.4794308277065,"Standard",248,11
"High_spent_Medium_value_payments",203.03,66.8731402747298,20,6,107.937241295734,"No",594.251451762869,8,4,59971.42,3,5,0.52,31,5190.61833333333,34.4296386021376,"Standard",249,11
"Low_spent_Small_value_payments",257.81,93.311060087772,9,1,135.270396189712,"NM",380.455127055849,1,1,42220.39,4,4,7.48,32,3490.36583333333,25.5645970516719,"Standard",268,9
"Low_spent_Small_value_payments",257.81,219.435966400642,9,1,135.270396189712,"No",264.330220742979,1,1,42220.39,4,4,7.48,32,3490.36583333333,26.8724476545673,"Standard",269,11
"Low_spent_Small_value_payments",257.81,331.308792500218,9,1,135.270396189712,"No",172.457394643403,1,1,42220.39,4,4,7.48,32,3490.36583333333,28.6426245966652,"Standard",270,6
